cosine_feature,count_feature,hr_std,time_feature,psg_label
-0.414693,0.0,0.100248,0.633333,3
-0.416677,0.0,0.103781,0.641667,3
-0.41866,0.0,0.115493,0.65,3
-0.42064,0.0,0.128722,0.658333,3
-0.422618,0.0,0.130488,0.666667,3
-0.424595,0.0,0.134041,0.675,3
-0.426569,0.0,0.13725,0.683333,3
-0.428541,0.0,0.13416,0.691667,3
-0.430511,0.0,0.126011,0.7,3
-0.432479,0.0,0.119072,0.708333,3
-0.434445,0.0,0.11509,0.716667,3
-0.436409,0.0,0.120027,0.725,3
-0.438371,0.0,0.129821,0.733333,3
-0.440331,0.0,0.138166,0.741667,3
-0.442289,0.0,0.139669,0.75,3
-0.444244,0.0,0.138199,0.758333,3
-0.446198,0.0,0.135035,0.766667,3
-0.448149,0.0,0.133732,0.775,3
-0.450098,0.0,0.163816,0.783333,3
-0.452046,0.0,0.197624,0.791667,3
-0.45399,0.0,0.201395,0.8,3
-0.455933,0.0,0.210079,0.808333,3
-0.457874,0.0,0.23961,0.816667,3
-0.459812,0.0,0.282254,0.825,3
-0.461749,0.0,0.327741,0.833333,3
-0.463683,0.0,0.355159,0.841667,3
-0.465615,0.0,0.361213,0.85,3
-0.467544,0.0,0.361479,0.858333,3
-0.469472,0.0,0.362282,0.866667,3
-0.471397,0.0,0.362819,0.875,3
-0.47332,0.0,0.362571,0.883333,3
-0.47524,0.0,0.360398,0.891667,3
-0.477159,0.0,0.359908,0.9,0
-0.479075,0.0,0.36537,0.908333,2
-0.480989,0.0,0.368674,0.916667,2
-0.4829,0.0,0.368239,0.925,2
-0.48481,0.0,0.368915,0.933333,2
-0.486717,0.0,0.370613,0.941667,2
-0.488621,0.0,0.353317,0.95,2
-0.490524,0.0,0.320216,0.958333,2
-0.492424,0.0,0.314186,0.966667,2
-0.494321,0.0,0.31387,0.975,2
-0.496217,0.0,0.305399,0.983333,2
-0.498109,0.0,0.28638,0.991667,2
-0.5,0.0,0.25421,1.0,2
-0.501888,0.0,0.228285,1.008333,2
-0.503774,0.0,0.246643,1.016667,2
-0.505657,0.0,0.285051,1.025,2
-0.507538,0.0,0.343524,1.033333,2
-0.509417,0.0,0.431639,1.041667,2
-0.511293,0.0,0.521125,1.05,2
-0.513167,0.0,0.587036,1.058333,2
-0.515038,0.0,0.613881,1.066667,2
-0.516907,0.0,0.628365,1.075,2
-0.518773,0.0,0.654271,1.083333,5
-0.520637,0.0,0.667853,1.091667,5
-0.522499,2e-06,0.662578,1.1,5
-0.524357,3.4e-05,0.646674,1.108333,5
-0.526214,0.000506,0.633953,1.116667,5
-0.528068,0.005354,0.632921,1.125,5
-0.529919,0.039723,0.646214,1.133333,5
-0.531768,0.206685,0.629989,1.141667,5
-0.533615,0.754221,0.603097,1.15,5
-0.535458,1.930353,0.58154,1.158333,5
-0.5373,3.465306,0.551586,1.166667,5
-0.539138,4.363407,0.51516,1.175,1
-0.540974,3.85384,0.497538,1.183333,5
-0.542808,2.387498,0.494161,1.191667,5
-0.544639,1.037442,0.493099,1.2,5
-0.546467,0.316183,0.490736,1.208333,5
-0.548293,0.067584,0.476927,1.216667,5
-0.550116,0.010131,0.45898,1.225,5
-0.551937,0.001065,0.448881,1.233333,5
-0.553755,7.8e-05,0.424527,1.241667,5
-0.55557,4e-06,0.376428,1.25,5
-0.557383,0.0,0.341569,1.258333,5
-0.559193,0.0,0.325331,1.266667,5
-0.561,0.0,0.32734,1.275,5
-0.562805,0.0,0.33963,1.283333,5
-0.564607,0.0,0.337747,1.291667,5
-0.566406,3e-06,0.327209,1.3,5
-0.568203,4e-05,0.349275,1.308333,5
-0.569997,0.000423,0.385532,1.316667,5
-0.571788,0.003166,0.425574,1.325,5
-0.573576,0.016616,0.430863,1.333333,5
-0.575362,0.061161,0.411743,1.341667,5
-0.577145,0.157893,0.39079,1.35,5
-0.578925,0.285902,0.384634,1.358333,5
-0.580703,0.363116,0.367916,1.366667,5
-0.582478,0.323483,0.33778,1.375,5
-0.58425,0.202132,0.321521,1.383333,5
-0.586019,0.08859,0.298672,1.391667,5
-0.587785,0.027233,0.293292,1.4,5
-0.589549,0.005871,0.363664,1.408333,5
-0.59131,0.000888,0.454936,1.416667,5
-0.593068,9.7e-05,0.542606,1.425,5
-0.594823,6.4e-05,0.567072,1.433333,5
-0.596575,0.000874,0.568159,1.441667,5
-0.598325,0.009377,0.574885,1.45,5
-0.600071,0.070597,0.582283,1.458333,5
-0.601815,0.372743,0.582596,1.466667,5
-0.603556,1.380216,0.585908,1.475,5
-0.605294,3.584508,0.580173,1.483333,5
-0.607029,6.529433,0.568622,1.491667,5
-0.608761,8.342518,0.564171,1.5,5
-0.610491,7.47652,0.560878,1.508333,5
-0.612217,4.699809,0.558735,1.516667,5
-0.613941,2.07219,0.557624,1.525,5
-0.615661,0.640812,0.552504,1.533333,5
-0.617379,0.138983,0.535284,1.541667,5
-0.619094,0.021139,0.514235,1.55,5
-0.620806,0.002256,0.515604,1.558333,5
-0.622515,0.000198,0.547398,1.566667,5
-0.624221,0.000384,0.580098,1.575,5
-0.625923,0.003394,0.570938,1.583333,5
-0.627623,0.021522,0.524973,1.591667,5
-0.62932,0.095715,0.500626,1.6,5
-0.631014,0.298552,0.508167,1.608333,5
-0.632705,0.653149,0.523149,1.616667,5
-0.634393,1.00227,0.541293,1.625,5
-0.636078,1.0791,0.545956,1.633333,5
-0.63776,0.817309,0.529037,1.641667,5
-0.639439,0.446886,0.505476,1.65,5
-0.641115,0.218609,0.449803,1.658333,5
-0.642788,0.194767,0.406588,1.666667,5
-0.644457,0.28871,0.382723,1.675,5
-0.646124,0.363086,0.361241,1.683333,5
-0.647788,0.327294,0.324963,1.691667,5
-0.649448,0.207394,0.257596,1.7,5
-0.651105,0.092198,0.199561,1.708333,5
-0.65276,0.028748,0.172648,1.716667,5
-0.654411,0.006287,0.16777,1.725,5
-0.656059,0.000964,0.167898,1.733333,5
-0.657704,0.000104,0.164012,1.741667,5
-0.659346,8e-06,0.166349,1.75,5
-0.660985,0.0,0.189704,1.758333,5
-0.66262,0.0,0.262867,1.766667,5
-0.664252,0.0,0.268201,1.775,5
-0.665882,0.0,0.283787,1.783333,5
-0.667508,0.0,0.346445,1.791667,5
-0.669131,1.2e-05,0.442205,1.8,5
-0.67075,0.000223,0.514419,1.808333,5
-0.672367,0.002906,0.545442,1.816667,5
-0.67398,0.026574,0.548256,1.825,5
-0.67559,0.170371,0.545044,1.833333,5
-0.677197,0.766008,0.543583,1.841667,5
-0.678801,2.415442,0.543765,1.85,5
-0.680401,5.342058,0.545163,1.858333,5
-0.681998,8.286771,0.545267,1.866667,5
-0.683592,9.016461,0.54474,1.875,0
-0.685183,6.881176,0.544885,1.883333,1
-0.68677,3.683491,0.543965,1.891667,1
-0.688355,1.382975,0.537334,1.9,2
-0.689935,0.364175,0.52831,1.908333,2
-0.691513,0.067313,0.517381,1.916667,2
-0.693087,0.009651,0.490185,1.925,2
-0.694658,0.011121,0.397951,1.933333,2
-0.696226,0.07953,0.360313,1.941667,2
-0.69779,0.428844,0.360243,1.95,2
-0.699352,1.622764,0.34845,1.958333,2
-0.700909,4.306842,0.29468,1.966667,2
-0.702464,8.017292,0.216182,1.975,2
-0.704015,10.468261,0.160083,1.983333,2
-0.705562,9.587489,0.153621,1.991667,2
-0.707107,6.159094,0.117883,2.0,2
-0.708648,2.775245,0.070666,2.008333,2
-0.710185,0.877086,0.072027,2.016667,2
-0.71172,0.194409,0.073148,2.025,2
-0.71325,0.03022,0.078132,2.033333,2
-0.714778,0.003294,0.077479,2.041667,2
-0.716302,0.000252,0.078538,2.05,2
-0.717823,1.3e-05,0.076186,2.058333,2
-0.71934,0.0,0.073102,2.066667,2
-0.720854,0.0,0.072376,2.075,2
-0.722364,0.0,0.075281,2.083333,2
-0.723871,0.0,0.083347,2.091667,2
-0.725374,0.0,0.089288,2.1,2
-0.726874,0.0,0.086824,2.108333,2
-0.728371,0.0,0.080238,2.116667,2
-0.729864,0.0,0.076268,2.125,2
-0.731354,0.0,0.07273,2.133333,2
-0.73284,0.0,0.066333,2.141667,2
-0.734323,0.0,0.061566,2.15,2
-0.735802,0.0,0.063953,2.158333,2
-0.737277,0.0,0.071648,2.166667,2
-0.738749,0.0,0.075135,2.175,2
-0.740218,0.0,0.075184,2.183333,2
-0.741683,0.0,0.074015,2.191667,2
-0.743145,0.0,0.07405,2.2,3
-0.744603,0.0,0.073522,2.208333,3
-0.746057,0.0,0.073615,2.216667,3
-0.747508,0.0,0.077229,2.225,3
-0.748956,0.0,0.081924,2.233333,3
-0.7504,0.0,0.085058,2.241667,3
-0.75184,0.0,0.086996,2.25,3
-0.753276,0.0,0.088476,2.258333,3
-0.75471,0.0,0.101835,2.266667,3
-0.756139,0.0,0.113386,2.275,3
-0.757565,0.0,0.116073,2.283333,3
-0.758987,0.0,0.142162,2.291667,3
-0.760406,1e-06,0.175329,2.3,3
-0.761821,1.8e-05,0.197285,2.308333,3
-0.763232,0.000287,0.201875,2.316667,3
-0.76464,0.003267,0.202385,2.325,3
-0.766044,0.026197,0.229884,2.333333,3
-0.767445,0.147855,0.288056,2.341667,3
-0.768842,0.587786,0.313023,2.35,3
-0.770235,1.646838,0.329109,2.358333,3
-0.771625,3.253745,0.340654,2.366667,3
-0.77301,4.535881,0.347544,2.375,3
-0.774393,4.463865,0.34992,2.383333,3
-0.775771,3.102635,0.349033,2.391667,2
-0.777146,1.523643,0.346331,2.4,2
-0.778517,0.528793,0.342593,2.408333,2
-0.779884,0.129719,0.33999,2.416667,2
-0.781248,0.022493,0.337873,2.425,2
-0.782608,0.002756,0.33718,2.433333,2
-0.783964,0.000239,0.337429,2.441667,2
-0.785317,1.5e-05,0.334825,2.45,2
-0.786666,1e-06,0.3144,2.458333,2
-0.788011,0.0,0.27449,2.466667,2
-0.789352,0.0,0.223838,2.475,2
-0.79069,0.0,0.183242,2.483333,2
-0.792023,0.0,0.172926,2.491667,2
-0.793353,0.0,0.180488,2.5,2
-0.79468,1e-06,0.160024,2.508333,2
-0.796002,1.9e-05,0.154862,2.516667,2
-0.797321,0.000308,0.142771,2.525,2
-0.798636,0.003567,0.133767,2.533333,2
-0.799947,0.029057,0.150993,2.541667,2
-0.801254,0.166778,0.191348,2.55,2
-0.802557,0.674859,0.203898,2.558333,2
-0.803857,1.926309,0.208302,2.566667,2
-0.805153,3.88081,0.210174,2.575,2
-0.806445,5.521066,0.212871,2.583333,2
-0.807733,5.548998,0.218207,2.591667,2
-0.809017,3.94132,0.22691,2.6,2
-0.810297,1.978782,0.235783,2.608333,2
-0.811574,0.702297,0.242551,2.616667,2
-0.812847,0.176193,0.245514,2.625,2
-0.814116,0.031241,0.242421,2.633333,2
-0.81538,0.003914,0.241745,2.641667,2
-0.816642,0.000346,0.240541,2.65,2
-0.817899,2.2e-05,0.234755,2.658333,2
-0.819152,1e-06,0.216794,2.666667,2
-0.820401,0.0,0.185634,2.675,2
-0.821647,0.0,0.144934,2.683333,2
-0.822889,0.0,0.113588,2.691667,2
-0.824126,0.0,0.106542,2.7,2
-0.82536,0.0,0.105866,2.708333,2
-0.82659,0.0,0.093724,2.716667,2
-0.827816,0.0,0.095019,2.725,2
-0.829038,0.0,0.099594,2.733333,2
-0.830256,0.0,0.10405,2.741667,2
-0.83147,0.0,0.106657,2.75,2
-0.83268,0.0,0.108774,2.758333,2
-0.833886,0.0,0.108955,2.766667,2
-0.835088,0.0,0.106997,2.775,2
-0.836286,0.0,0.106985,2.783333,2
-0.83748,0.0,0.1095,2.791667,2
-0.838671,0.0,0.11175,2.8,3
-0.839857,0.0,0.112817,2.808333,3
-0.841039,0.0,0.10952,2.816667,3
-0.842217,0.0,0.101513,2.825,3
-0.843391,0.0,0.094324,2.833333,3
-0.844562,0.0,0.093886,2.841667,3
-0.845728,0.0,0.092609,2.85,3
-0.84689,0.0,0.093054,2.858333,3
-0.848048,0.0,0.094983,2.866667,3
-0.849202,0.0,0.099148,2.875,3
-0.850352,0.0,0.109825,2.883333,3
-0.851498,0.0,0.123477,2.891667,3
-0.85264,0.0,0.1302,2.9,3
-0.853778,0.0,0.130517,2.908333,3
-0.854912,0.0,0.130673,2.916667,3
-0.856042,0.0,0.1312,2.925,3
-0.857167,0.0,0.131644,2.933333,3
-0.858289,0.0,0.131239,2.941667,3
-0.859406,0.0,0.127417,2.95,3
-0.86052,0.0,0.12009,2.958333,3
-0.861629,0.0,0.112728,2.966667,3
-0.862734,0.0,0.105516,2.975,3
-0.863836,0.0,0.100375,2.983333,3
-0.864933,0.0,0.097686,2.991667,3
-0.866025,0.0,0.09461,3.0,3
-0.867114,0.0,0.088622,3.008333,3
-0.868199,0.0,0.084137,3.016667,3
-0.869279,0.0,0.086021,3.025,3
-0.870356,0.0,0.091363,3.033333,3
-0.871428,0.0,0.102207,3.041667,3
-0.872496,0.0,0.179902,3.05,3
-0.87356,0.0,0.218001,3.058333,3
-0.87462,0.0,0.23716,3.066667,3
-0.875675,0.0,0.324683,3.075,3
-0.876727,0.0,0.431784,3.083333,3
-0.877774,0.0,0.514282,3.091667,3
-0.878817,0.0,0.547794,3.1,3
-0.879856,0.0,0.551186,3.108333,3
-0.880891,0.0,0.598707,3.116667,3
-0.881921,0.0,0.667973,3.125,3
-0.882948,0.0,0.676769,3.133333,3
-0.88397,0.0,0.677565,3.141667,3
-0.884988,0.0,0.678881,3.15,3
-0.906308,0.0,0.586561,3.333333,5
-0.907228,0.0,0.578807,3.341667,5
-0.908143,0.0,0.504886,3.35,5
-0.909054,0.0,0.435921,3.358333,5
-0.909961,0.0,0.432483,3.366667,5
-0.910864,8e-06,0.400069,3.375,5
-0.911762,0.000152,0.329116,3.383333,5
-0.912656,0.002138,0.289177,3.391667,5
-0.913545,0.021099,0.327261,3.4,5
-0.914431,0.146136,0.421509,3.408333,5
-0.915311,0.710656,0.448609,3.416667,5
-0.916188,2.427257,0.462167,3.425,5
-0.91706,5.825367,0.471239,3.433333,5
-0.917928,9.833198,0.482839,3.441667,5
-0.918791,11.708172,0.484873,3.45,0
-0.91965,9.937758,0.484665,3.458333,5
-0.920505,6.250756,0.48553,3.466667,5
-0.921355,3.2842,0.479593,3.475,5
-0.922201,1.777034,0.45536,3.483333,5
-0.923042,1.037685,0.426205,3.491667,5
-0.92388,0.537497,0.413308,3.5,5
-0.924712,0.216207,0.412967,3.508333,5
-0.925541,0.091833,0.40667,3.516667,5
-0.926364,0.144336,0.392232,3.525,5
-0.927184,0.37925,0.366687,3.533333,5
-0.927999,0.754484,0.341311,3.541667,5
-0.92881,1.058294,0.332508,3.55,5
-0.929616,1.052086,0.337194,3.558333,5
-0.930418,0.792143,0.372535,3.566667,5
-0.931215,0.64271,0.458245,3.575,5
-0.932008,0.928379,0.563077,3.583333,5
-0.932796,1.591161,0.616494,3.591667,5
-0.93358,2.128638,0.60996,3.6,5
-0.93436,2.033946,0.595445,3.608333,5
-0.935135,1.372302,0.6421,3.616667,5
-0.935906,0.663207,0.708301,3.625,5
-0.936672,0.291568,0.748804,3.633333,5
-0.937434,0.354814,0.752683,3.641667,5
-0.938191,0.878207,0.752994,3.65,5
-0.938944,1.747341,0.753586,3.658333,1
-0.939693,2.45941,0.756011,3.666667,0
-0.940437,2.429252,0.754462,3.675,1
-0.941176,1.683317,0.754284,3.683333,5
-0.941911,0.821301,0.761831,3.691667,5
-0.942641,0.307451,0.775061,3.7,5
-0.943368,0.234251,0.798596,3.708333,5
-0.944089,0.697618,0.80709,3.716667,5
-0.944806,1.972926,0.801685,3.725,5
-0.945519,3.97196,0.78917,3.733333,5
-0.946227,5.612247,0.726451,3.741667,5
-0.94693,5.562356,0.627778,3.75,5
-0.947629,3.86691,0.540527,3.758333,5
-0.948324,1.886039,0.506963,3.766667,5
-0.949014,0.649948,0.513921,3.775,5
-0.949699,0.190303,0.504406,3.783333,5
-0.95038,0.20084,0.462389,3.791667,5
-0.951057,0.604744,0.440685,3.8,5
-0.951728,1.452644,0.475903,3.808333,5
-0.952396,2.459104,0.560562,3.816667,5
-0.953059,2.920422,0.653536,3.825,0
-0.953717,2.432769,0.689097,3.833333,5
-0.954371,1.421497,0.698383,3.841667,5
-0.95502,0.583046,0.70674,3.85,5
-0.955665,0.244555,0.710171,3.858333,5
-0.956305,0.127355,0.705779,3.866667,5
-0.95694,0.076571,0.67214,3.875,5
-0.957571,0.080002,0.647537,3.883333,5
-0.958198,0.142515,0.652115,3.891667,5
-0.95882,0.288989,0.670869,3.9,5
-0.959437,0.562428,0.693712,3.908333,1
-0.96005,1.016407,0.717479,3.916667,0
-0.960658,1.695372,0.742948,3.925,1
-0.961262,2.609195,0.742233,3.933333,1
-0.258819,11.224373,1.03179,0.0,0
-0.260926,14.766481,1.028991,0.008333,0
-0.263031,18.399146,1.022575,0.016667,0
-0.265135,21.813188,1.007717,0.025,0
-0.267238,24.806757,0.996829,0.033333,0
-0.26934,27.350021,0.979723,0.041667,0
-0.27144,29.658896,0.955598,0.05,0
-0.27354,32.171917,0.931905,0.058333,0
-0.275637,35.43222,0.909686,0.066667,0
-0.277734,39.903377,0.8732,0.075,0
-0.279829,52.938605,0.818719,0.083333,0
-0.281923,68.792768,0.808965,0.091667,0
-0.284015,81.424409,0.794482,0.1,0
-0.286106,85.004777,0.707839,0.108333,0
-0.288196,77.604688,0.539559,0.116667,0
-0.290285,63.772311,0.401007,0.125,0
-0.292372,51.164413,0.335655,0.133333,0
-0.294457,43.040696,0.371829,0.141667,0
-0.296542,37.102974,0.494061,0.15,0
-0.298624,31.062138,0.578933,0.158333,0
-0.300706,26.362034,0.594579,0.166667,0
-0.302786,26.531751,0.591497,0.175,0
-0.304864,31.649341,0.581113,0.183333,0
-0.306941,35.4148,0.575796,0.191667,0
-0.309017,31.253139,0.555379,0.2,0
-0.311091,20.352935,0.530306,0.208333,0
-0.313164,9.559021,0.512535,0.216667,0
-0.315235,3.206836,0.492823,0.225,0
-0.317305,0.764482,0.469073,0.233333,0
-0.319373,0.129086,0.453574,0.241667,0
-0.321439,0.015406,0.460098,0.25,0
-0.323505,0.001298,0.459094,0.258333,0
-0.325568,7.7e-05,0.430941,0.266667,0
-0.32763,3e-06,0.37218,0.275,0
-0.329691,0.0,0.293766,0.283333,0
-0.33175,0.0,0.229297,0.291667,0
-0.333807,0.0,0.185106,0.3,0
-0.335863,0.0,0.17898,0.308333,0
-0.337917,0.0,0.145936,0.316667,0
-0.339969,0.0,0.101321,0.325,0
-0.34202,1e-06,0.099268,0.333333,0
-0.344069,1.5e-05,0.094177,0.341667,0
-0.346117,0.000262,0.089964,0.35,0
-0.348163,0.003294,0.096986,0.358333,0
-0.350207,0.029257,0.11361,0.366667,0
-0.35225,0.183386,0.13129,0.375,0
-0.354291,0.811619,0.131862,0.383333,0
-0.35633,2.537439,0.126913,0.391667,0
-0.358368,5.606073,0.124659,0.4,0
-0.360404,8.754924,0.124717,0.408333,0
-0.362438,9.665634,0.123827,0.416667,0
-0.36447,7.543741,0.123117,0.425,0
-0.366501,4.161566,0.130095,0.433333,5
-0.36853,1.622257,0.15548,0.441667,5
-0.370557,0.44669,0.155683,0.45,5
-0.372583,0.086837,0.156769,0.458333,5
-0.374607,0.011919,0.174631,0.466667,5
-0.376629,0.001303,0.199263,0.475,5
-0.378649,0.002302,0.211539,0.483333,5
-0.380667,0.023025,0.212662,0.491667,5
-0.382683,0.167832,0.213521,0.5,5
-0.384698,0.862505,0.229039,0.508333,5
-0.386711,3.128542,0.24195,0.516667,5
-0.388722,8.021652,0.242793,0.525,5
-0.390731,14.563939,0.240161,0.533333,5
-0.392738,18.760325,0.234939,0.541667,5
-0.394744,17.182401,0.233674,0.55,0
-0.396747,11.214677,0.23353,0.558333,0
-0.398749,5.227609,0.233144,0.566667,5
-0.400749,1.743722,0.234157,0.575,5
-0.402747,0.416819,0.234304,0.583333,5
-0.404743,0.071459,0.234136,0.591667,5
-0.406737,0.008786,0.232411,0.6,5
-0.408729,0.000774,0.219683,0.608333,5
-0.410719,4.9e-05,0.217824,0.616667,5
-0.412707,2e-06,0.214629,0.625,1
-0.414693,0.0,0.198086,0.633333,1
-0.416677,0.0,0.21386,0.641667,2
-0.41866,0.0,0.205599,0.65,2
-0.42064,0.0,0.224336,0.658333,2
-0.422618,0.0,0.341531,0.666667,2
-0.424595,1.2e-05,0.480992,0.675,2
-0.426569,0.00021,0.607619,0.683333,2
-0.428541,0.002593,0.704398,0.691667,2
-0.430511,0.022506,0.742385,0.7,2
-0.432479,0.137387,0.741871,0.708333,2
-0.434445,0.590065,0.74501,0.716667,2
-0.436409,1.783993,0.739371,0.725,2
-0.438371,3.798919,0.733949,0.733333,2
-0.440331,5.700865,0.731894,0.741667,2
-0.442289,6.032188,0.737097,0.75,2
-0.444244,4.502928,0.740594,0.758333,0
-0.446198,2.372568,0.744624,0.766667,0
-0.448149,0.882755,0.749,0.775,0
-0.450098,0.232017,0.753153,0.783333,1
-0.452046,0.04309,0.758888,0.791667,1
-0.45399,0.005656,0.778942,0.8,2
-0.455933,0.000525,0.764815,0.808333,2
-0.457874,3.4e-05,0.749862,0.816667,2
-0.459812,4e-06,0.793755,0.825,2
-0.461749,4.6e-05,0.87858,0.833333,2
-0.463683,0.000685,0.946627,0.841667,2
-0.465615,0.007096,0.959886,0.85,2
-0.467544,0.051668,0.92688,0.858333,2
-0.469472,0.264496,0.910671,0.866667,2
-0.471397,0.952399,0.936408,0.875,2
-0.47332,2.413406,0.94388,0.883333,2
-0.47524,4.306021,0.948227,0.891667,2
-0.477159,5.412347,0.948552,0.9,2
-0.479075,4.795028,0.944826,0.908333,0
-0.480989,2.995868,0.938228,0.916667,0
-0.4829,1.320689,0.934968,0.925,1
-0.48481,0.410987,0.932543,0.933333,1
-0.486717,0.090319,0.929389,0.941667,1
-0.488621,0.014022,0.924424,0.95,2
-0.490524,0.001538,0.915793,0.958333,2
-0.492424,0.000119,0.889349,0.966667,2
-0.494321,7e-06,0.866729,0.975,2
-0.496217,0.0,0.864825,0.983333,2
-0.498109,0.0,0.831291,0.991667,2
-0.5,0.0,0.720979,1.0,2
-0.501888,0.0,0.541347,1.008333,2
-0.503774,0.0,0.349411,1.016667,2
-0.505657,0.0,0.248387,1.025,2
-0.507538,0.0,0.24139,1.033333,2
-0.509417,0.0,0.183692,1.041667,2
-0.511293,0.0,0.14533,1.05,2
-0.513167,0.0,0.135583,1.058333,2
-0.515038,0.0,0.1332,1.066667,2
-0.516907,0.0,0.13315,1.075,2
-0.518773,0.0,0.12919,1.083333,2
-0.520637,0.0,0.125985,1.091667,2
-0.522499,0.0,0.123599,1.1,2
-0.524357,0.0,0.118541,1.108333,2
-0.526214,0.0,0.116627,1.116667,2
-0.528068,0.0,0.120507,1.125,2
-0.529919,0.0,0.135601,1.133333,2
-0.531768,0.0,0.155332,1.141667,2
-0.533615,0.0,0.177764,1.15,2
-0.535458,0.0,0.193786,1.158333,2
-0.5373,0.0,0.195519,1.166667,2
-0.539138,0.0,0.195272,1.175,2
-0.540974,0.0,0.195415,1.183333,2
-0.542808,0.0,0.194586,1.191667,2
-0.544639,1e-06,0.19269,1.2,2
-0.546467,1.7e-05,0.192029,1.208333,2
-0.548293,0.000252,0.191534,1.216667,2
-0.550116,0.002602,0.195535,1.225,2
-0.551937,0.018822,0.201814,1.233333,2
-0.553755,0.095494,0.202996,1.241667,2
-0.55557,0.339787,0.202843,1.25,2
-0.557383,0.847974,0.204594,1.258333,2
-0.559193,1.484312,0.208353,1.266667,2
-0.561,1.822575,0.222543,1.275,3
-0.562805,1.571615,0.238394,1.283333,3
-0.564607,0.965022,0.248321,1.291667,3
-0.566406,0.493886,0.256135,1.3,3
-0.568203,0.472347,0.258646,1.308333,3
-0.569997,0.979646,0.257087,1.316667,3
-0.571788,1.829186,0.255118,1.325,3
-0.573576,2.467969,0.256064,1.333333,2
-0.575362,2.357809,0.257808,1.341667,1
-0.577145,1.592172,0.258221,1.35,1
-0.578925,0.759604,0.259005,1.358333,2
-0.580703,0.255922,0.259081,1.366667,2
-0.582478,0.060859,0.260575,1.375,1
-0.58425,0.010209,0.260762,1.383333,2
-0.586019,0.001207,0.252844,1.391667,2
-0.587785,0.000101,0.238181,1.4,2
-0.589549,6e-06,0.227071,1.408333,2
-0.59131,0.0,0.228914,1.416667,2
-0.593068,0.0,0.240009,1.425,2
-0.594823,0.0,0.25785,1.433333,2
-0.596575,0.0,0.319178,1.441667,2
-0.598325,0.0,0.383948,1.45,2
-0.600071,1.3e-05,0.419993,1.458333,2
-0.601815,0.000227,0.416567,1.466667,2
-0.603556,0.002854,0.403392,1.475,2
-0.605294,0.025209,0.424146,1.483333,2
-0.607029,0.156553,0.498604,1.491667,3
-0.608761,0.684049,0.530619,1.5,2
-0.610491,2.104036,0.539248,1.508333,2
-0.612217,4.558221,0.546619,1.516667,2
-0.613941,6.959125,0.550079,1.525,3
-0.615661,7.491536,0.551333,1.533333,2
-0.617379,5.689533,0.551255,1.541667,1
-0.619094,3.049926,0.551016,1.55,1
-0.620806,1.154522,0.551016,1.558333,2
-0.622515,0.308727,0.551194,1.566667,2
-0.624221,0.058334,0.551185,1.575,2
-0.625923,0.00779,0.547684,1.583333,2
-0.627623,0.000735,0.537505,1.591667,2
-0.62932,4.9e-05,0.531892,1.6,2
-0.631014,2e-06,0.494416,1.608333,2
-0.632705,0.0,0.422041,1.616667,2
-0.634393,0.0,0.345547,1.625,2
-0.636078,0.0,0.307723,1.633333,2
-0.63776,0.0,0.307095,1.641667,2
-0.639439,0.0,0.294999,1.65,2
-0.641115,0.0,0.202353,1.658333,2
-0.642788,0.0,0.139516,1.666667,3
-0.644457,0.0,0.200694,1.675,3
-0.646124,0.0,0.3781,1.683333,3
-0.647788,0.0,0.415916,1.691667,3
-0.649448,5e-06,0.590737,1.7,3
-0.651105,8.9e-05,0.947688,1.708333,3
-0.65276,0.00111,1.26842,1.716667,3
-0.654411,0.009735,1.458786,1.725,3
-0.656059,0.060021,1.509879,1.733333,3
-0.657704,0.260722,1.514863,1.741667,3
-0.659346,0.800418,1.615672,1.75,3
-0.660985,1.745257,1.728865,1.758333,3
-0.66262,2.723015,1.753119,1.766667,3
-0.664252,3.072399,1.75962,1.775,3
-0.665882,2.540485,1.763754,1.783333,1
-0.667508,1.560813,1.766562,1.791667,0
-0.669131,0.719651,1.770067,1.8,1
-0.67075,0.249509,1.777307,1.808333,1
-0.672367,0.064595,1.788211,1.816667,2
-0.67398,0.012328,1.800069,1.825,2
-0.67559,0.00171,1.810264,1.833333,1
-0.677197,0.00017,1.824354,1.841667,5
-0.678801,1.2e-05,1.793338,1.85,2
-0.680401,1e-06,1.779994,1.858333,2
-0.681998,0.0,1.751135,1.866667,2
-0.683592,1e-06,1.60893,1.875,2
-0.685183,2.7e-05,1.351805,1.883333,2
-0.68677,0.000409,1.059042,1.891667,2
-0.688355,0.004283,0.880607,1.9,1
-0.689935,0.03144,0.870004,1.908333,2
-0.691513,0.161867,0.818969,1.916667,2
-0.693087,0.584457,0.691487,1.925,2
-0.694658,1.480103,0.677349,1.933333,2
-0.696226,2.629032,0.682441,1.941667,2
-0.69779,3.275491,0.684919,1.95,2
-0.699352,2.862448,0.685547,1.958333,0
-0.700909,1.754595,0.68521,1.966667,1
-0.702464,0.75437,0.684611,1.975,2
-0.704015,0.22748,0.681001,1.983333,2
-0.705562,0.048109,0.675382,1.991667,1
-0.707107,0.007135,0.670232,2.0,2
-0.708648,0.000742,0.636754,2.008333,2
-0.710185,5.4e-05,0.62757,2.016667,2
-0.71172,3e-06,0.608197,2.025,2
-0.71325,0.0,0.543585,2.033333,2
-0.714778,0.0,0.444195,2.041667,2
-0.716302,0.0,0.338766,2.05,2
-0.717823,0.0,0.274108,2.058333,2
